video_id,video_url,channel_id,channel_name,channel_url,title,publish_date,publish_week,view_count,like_count,comment_count,duration_seconds,is_short,attributed_brand,attribution_layer,is_tractor_content,fetched_at
6Jjz9R7rHnw,https://www.youtube.com/watch?v=6Jjz9R7rHnw,UCt8WyCIxJP-EvTR6gV-gLAw,Om reviews (Agriculture vlogs),https://www.youtube.com/@Omreviews1997,ଚାଷୀ କହୁଛନ John Deere ରୁ Better ଅଛି Solis ଟ୍ରାକ୍ଟର // ଦମ୍ ରେ ବି + ତେଲ ମଧ୍ୟ କମ ଖାଉଛି,2026-03-05,2026-W10,8157,185,23,725,0,John Deere,title,0,2026-06-24T07:34:53Z
6Jjz9R7rHnw,https://www.youtube.com/watch?v=6Jjz9R7rHnw,UCt8WyCIxJP-EvTR6gV-gLAw,Om reviews (Agriculture vlogs),https://www.youtube.com/@Omreviews1997,ଚାଷୀ କହୁଛନ John Deere ରୁ Better ଅଛି Solis ଟ୍ରାକ୍ଟର // ଦମ୍ ରେ ବି + ତେଲ ମଧ୍ୟ କମ ଖାଉଛି,2026-03-05,2026-W10,8157,185,23,725,0,Sonalika,title,0,2026-06-24T07:34:53Z
KpoOZmaQ1Ss,https://www.youtube.com/watch?v=KpoOZmaQ1Ss,UCt8WyCIxJP-EvTR6gV-gLAw,Om reviews (Agriculture vlogs),https://www.youtube.com/@Omreviews1997,"ବାହାର ରାଜ୍ୟ କୁ ନ ଯାଇ Kalahandi ର ଜଣେ ଲୋକ ମାସକୁ 20,000/- Income କରୁଛନ୍ତି Paperplate Making machine ରୁ",2026-03-04,2026-W10,956,21,3,590,0,unattributed,,0,2026-06-24T07:34:53Z
xwFZ1sbPImM,https://www.youtube.com/shorts/xwFZ1sbPImM,UCt8WyCIxJP-EvTR6gV-gLAw,Om reviews (Agriculture vlogs),https://www.youtube.com/@Omreviews1997,10 ରୁ 18 inch ରେ କୋଡ଼ା ଖୋସା କରିବା ପାଇଁ Best Mini Power Weeder,2026-03-04,2026-W10,5031,46,1,89,1,unattributed,,0,2026-06-24T07:34:53Z
shjgjGSp0BE,https://www.youtube.com/watch?v=shjgjGSp0BE,UCt8WyCIxJP-EvTR6gV-gLAw,Om reviews (Agriculture vlogs),https://www.youtube.com/@Omreviews1997,"Govt. HELP ରୁ ବଲାଙ୍ଗୀର, ଆଗଲପୁର ଚାଷୀ ବର୍ଷ କୁ Income 10 ଲକ୍ଷ୍ୟ Straberry, ତରବୁଜ଼, ମିର୍ଚା, ବାଇଗଣ ରୁ",2026-03-02,2026-W10,5049,114,13,1298,0,unattributed,,0,2026-06-24T07:34:53Z
XQW5lVtZ31Y,https://www.youtube.com/shorts/XQW5lVtZ31Y,UCt8WyCIxJP-EvTR6gV-gLAw,Om reviews (Agriculture vlogs),https://www.youtube.com/@Omreviews1997,"କଳାହାଣ୍ଡି ଜୁନାଗଡ ର ଜଣେ Paperplate ବନେଇ Income କରୁଛନ୍ତି 20,000/- Monthly",2026-03-01,2026-W09,21869,218,1,102,1,unattributed,,0,2026-06-24T07:34:53Z
860C0PtxEfc,https://www.youtube.com/shorts/860C0PtxEfc,UCt8WyCIxJP-EvTR6gV-gLAw,Om reviews (Agriculture vlogs),https://www.youtube.com/@Omreviews1997,"Best Price ରେ Trolly, Water tanker, Rotavator, Harvester trolly ମିଲୁଛେ ବରଗଡ଼ ଓଡିଶା Odisha ରେ",2026-03-01,2026-W09,19418,285,2,81,1,unattributed,,1,2026-06-24T07:34:53Z
7X_eKYj4Ny8,https://www.youtube.com/shorts/7X_eKYj4Ny8,UCKWBus_OlQx2nX3cx6MW8sQ,Crops Information,https://www.youtube.com/@cropsinformation,Hau mustard variety RH1975 : new #shorts,2026-03-06,2026-W10,9531,251,8,43,1,unattributed,,0,2026-06-24T07:34:53Z
NgxZMhboRgU,https://www.youtube.com/shorts/NgxZMhboRgU,UCKWBus_OlQx2nX3cx6MW8sQ,Crops Information,https://www.youtube.com/@cropsinformation,"HAU ਦੀ ਨਵੀ ਮੂੰਗੀ ਕਿਸਮ MH1762 : 61 days, 15Q/H #shorts",2026-03-06,2026-W10,9931,157,1,24,1,unattributed,,0,2026-06-24T07:34:53Z
BO6ifPtVNMY,https://www.youtube.com/shorts/BO6ifPtVNMY,UCKWBus_OlQx2nX3cx6MW8sQ,Crops Information,https://www.youtube.com/@cropsinformation,New trial : Fertigena: 0:0:22::18:22 500g per acre,2026-03-06,2026-W10,8924,309,10,64,1,unattributed,,0,2026-06-24T07:34:53Z
p4l5MX2abw0,https://www.youtube.com/watch?v=p4l5MX2abw0,UCKWBus_OlQx2nX3cx6MW8sQ,Crops Information,https://www.youtube.com/@cropsinformation,ਮਾਰਚ ਮਹੀਨੇ ਵਿੱਚ ਮੱਕੀ ਤੇ ਮੂੰਗੀ ਦੀ ਤੁਲਨਾ ਆਮਦਨ ਤੇ ਜਮੀਨ ਪੱਖੀ ਪ੍ਰਭਾਵ ਸਮਝੋ maize vs moong farming in march,2026-03-05,2026-W10,3216,154,11,241,0,unattributed,,0,2026-06-24T07:34:53Z
MTXfBmnMk7Q,https://www.youtube.com/shorts/MTXfBmnMk7Q,UCKWBus_OlQx2nX3cx6MW8sQ,Crops Information,https://www.youtube.com/@cropsinformation,Happyseeder ਕਣਕ ਝਾੜ ਦੇ ਕਾਰਨ #shorts,2026-03-05,2026-W10,4217,160,10,76,1,unattributed,,0,2026-06-24T07:34:53Z
qayGJCSiPFA,https://www.youtube.com/shorts/qayGJCSiPFA,UCKWBus_OlQx2nX3cx6MW8sQ,Crops Information,https://www.youtube.com/@cropsinformation,ਗਰਮੀਆਂ ਦਾ ਬਰਸੀਨ water Spanish #shorts,2026-03-04,2026-W10,10335,350,16,73,1,unattributed,,0,2026-06-24T07:34:53Z
nl1tw4ofJ44,https://www.youtube.com/watch?v=nl1tw4ofJ44,UCKWBus_OlQx2nX3cx6MW8sQ,Crops Information,https://www.youtube.com/@cropsinformation,ਕਣਕ ਉੱਪਰ ਗਰਮੀ ਦਾ ਅਸਰ ਹੋਣ ਤੋਂ ਕਿਵੇਂ ਬਚੀਏ wheat crop heat stress management ,2026-03-04,2026-W10,7450,323,21,427,0,unattributed,,0,2026-06-24T07:34:53Z
IXog194uSiY,https://www.youtube.com/shorts/IXog194uSiY,UCKWBus_OlQx2nX3cx6MW8sQ,Crops Information,https://www.youtube.com/@cropsinformation,G9 Banana Farming in Haryana 2026 #shorts,2026-03-04,2026-W10,5525,119,0,21,1,unattributed,,0,2026-06-24T07:34:53Z
cy3LBK7sarU,https://www.youtube.com/shorts/cy3LBK7sarU,UCKWBus_OlQx2nX3cx6MW8sQ,Crops Information,https://www.youtube.com/@cropsinformation,ਬੈਂਗਣ +ਟਮਾਟਰ = jungli Rootstock #shorts,2026-03-03,2026-W10,5666,109,0,37,1,unattributed,,0,2026-06-24T07:34:53Z
sn7uT3-zTrs,https://www.youtube.com/shorts/sn7uT3-zTrs,UCKWBus_OlQx2nX3cx6MW8sQ,Crops Information,https://www.youtube.com/@cropsinformation,HKR49 NEW PADDY VARIETY DETAILS,2026-03-02,2026-W10,14714,324,9,52,1,unattributed,,0,2026-06-24T07:34:53Z
E7rCpaKlR2o,https://www.youtube.com/shorts/E7rCpaKlR2o,UCKWBus_OlQx2nX3cx6MW8sQ,Crops Information,https://www.youtube.com/@cropsinformation,"Wh1270, wh1402, wh1105, wh1329, wh1309 Hau",2026-03-01,2026-W09,4010,108,4,32,1,unattributed,,0,2026-06-24T07:34:53Z
2noZWBvjjDY,https://www.youtube.com/shorts/2noZWBvjjDY,UCKWBus_OlQx2nX3cx6MW8sQ,Crops Information,https://www.youtube.com/@cropsinformation,ਕਣਕ ਚ ਵੱਧ ਯੂਰੀਆ ਲੇਟ ਫਟਾਰਾ ਬੂਟੇ ਤੇ ਬੋਝ #shorts,2026-03-01,2026-W09,8622,277,2,88,1,unattributed,,0,2026-06-24T07:34:53Z
L7t1Fd1cTVs,https://www.youtube.com/watch?v=L7t1Fd1cTVs,UCC5fKvLAQG-JW72tWo_XKMw,Globe Tractors,https://www.youtube.com/@globetractors8841,ਜੇ ਨਵਾਂ ਕਰਾਹਾ ਖਰੀਦਣ ਦੀ ਸੋਚ ਰਹੇ ਹੋ ਤਾਂ ਇਕ ਵਾਰ ਕੋਟ ਕਪੂਰੇ ਵਾਲੇ ਬਾਈ ਨੂੰ ਫੋਨ ਘੁਮਾ ਲਓ ,2026-03-05,2026-W10,1712,37,1,636,0,unattributed,,1,2026-06-24T07:34:53Z
mmBlFEFWTk4,https://www.youtube.com/shorts/mmBlFEFWTk4,UCC5fKvLAQG-JW72tWo_XKMw,Globe Tractors,https://www.youtube.com/@globetractors8841,ਕਿਤਾਬ ਖਰੀਦਣ ਲਈ Amazon ਜਾਂ Flipkart ਤੇ ਸਰਚ ਕਰੋ Aware mind,2026-03-03,2026-W10,1986,54,1,172,1,unattributed,,0,2026-06-24T07:34:53Z
CvoJifYn93s,https://www.youtube.com/watch?v=CvoJifYn93s,UCC5fKvLAQG-JW72tWo_XKMw,Globe Tractors,https://www.youtube.com/@globetractors8841,ਲਓ ਬਈ ਮੱਲੋ ਮਾਰਲੋ ਮੱਲ ਬਾਈ ਨੇ ਆ ਟ੍ਰੈਕਟਰ ਵੇਚਣਾ ਪੂਰਾ ਤਿਆਰ ਕਰਾਇਆ ਹੋਇਆ ਬਾਪੂ ਨੂੰ ਖੁਸ਼ ਕਰਨਾ ਤਾਂ ਘੁਮਾਓ ਫੋਨ,2026-03-01,2026-W09,7791,100,12,257,0,Swaraj,description,1,2026-06-24T07:34:53Z
caOoh3IlJk8,https://www.youtube.com/watch?v=caOoh3IlJk8,UCPcOAkJNKcvZ4UqhorCLzkg,Respect Farmer Tv,https://www.youtube.com/@RespectFarmerTv,"ਆਲੂਆਂ ਦਾ ਨਿਬੇੜ ਦਿੱਤਾ ਕੰਮ ਮਿੱਤਰੋ ,ਹੁਣ ਕਰਾਂਗੇ ਮੱਕੀ ਦੀ ਬਜਾਈ ਆਚਾਰ ਵਾਲੀ ਦੀ #respectfarmertvvlogs",2026-03-07,2026-W10,2933,155,15,1466,0,unattributed,,0,2026-06-24T07:34:53Z
h24pUhTAHJA,https://www.youtube.com/watch?v=h24pUhTAHJA,UCPcOAkJNKcvZ4UqhorCLzkg,Respect Farmer Tv,https://www.youtube.com/@RespectFarmerTv,"ਆਲੂ ਪੱਟਣ ਦਾ ਚਲਦਾ ਕੰਮ ਮਿੱਤਰੋ,ਰਾਤ ਨੂੰ ਮੋਟਰਾਂ ਦੀ ਰਾਖੀ ਕਰਨੀ ਪੈਂਦੀ ਆ #Respectfarmertvvlogs",2026-03-05,2026-W10,3938,173,21,1214,0,unattributed,,0,2026-06-24T07:34:53Z
oAdiXLqq-3Y,https://www.youtube.com/shorts/oAdiXLqq-3Y,UCPcOAkJNKcvZ4UqhorCLzkg,Respect Farmer Tv,https://www.youtube.com/@RespectFarmerTv,9815688315 #tractor #respectfarmertv #tractormodified,2026-03-04,2026-W10,2301,57,0,44,1,unattributed,,1,2026-06-24T07:34:53Z
Sx_UCullIp4,https://www.youtube.com/watch?v=Sx_UCullIp4,UCPcOAkJNKcvZ4UqhorCLzkg,Respect Farmer Tv,https://www.youtube.com/@RespectFarmerTv,"ਬਾਈ 30 ਸਾਲਾਂ ਤੋਂ ਟਰੈਕਟਰਾਂ ਦੇ ਡੀਜ਼ਲ ਪੰਪ ਮੋਡੀਫਾਈ ਕਰਦਾ,ਤੇਲ ਘੱਟ ਪਾਵਰ ਵੱਧ,ਕੋਲੇ ਖੜ੍ਹਾ ਕੇ ਗਾਹਕ ਕਰਦਾ ਕੰਮ ",2026-03-03,2026-W10,3972,150,10,1226,0,unattributed,,1,2026-06-24T07:34:53Z
oQS2p47-R4A,https://www.youtube.com/shorts/oQS2p47-R4A,UCOr-aMVCwo7aO39YjN-36CQ,Panjaab Paidavar,https://www.youtube.com/@PanjaabPaidavar,Aam aadmi party dubara aayegi Punjab me firse Dusri var #punjabpolitics,2026-03-03,2026-W10,868,17,0,173,1,unattributed,,0,2026-06-24T07:34:53Z
sCDx1bkgAa0,https://www.youtube.com/shorts/sCDx1bkgAa0,UCOr-aMVCwo7aO39YjN-36CQ,Panjaab Paidavar,https://www.youtube.com/@PanjaabPaidavar,ਨਾਭੇ ਈਸ਼ਰ ਕੰਬਾਈਨ ਆਲਿਆਂ ਕੋਲੇ ਮੱਧ ਪ੍ਰਦੇਸ ਤੋਂ ਬਹੁਤ ਮੰਗ ਆ ਰਹੀ ਆ ਕਿਸਾਨ ਸਪੈਸ਼ਲ ਮਸੀਨ ਲੈਣ ਆਏ ਨੇ ਐੱਮ ਪੀ ਚੋਂ,2026-03-02,2026-W10,1343,19,0,170,1,unattributed,,0,2026-06-24T07:34:53Z
r_c4YL0zMuM,https://www.youtube.com/shorts/r_c4YL0zMuM,UCOr-aMVCwo7aO39YjN-36CQ,Panjaab Paidavar,https://www.youtube.com/@PanjaabPaidavar,ਮੱਧ ਪਰਦੇਸ ਚ ਮਸੀਨ ਭੇਜ ਰਹੇ ਨੇ ਤੂੜੀ ਵੀ ਨਾਲ ਹੀ ਬਣਾਊਗੀ,2026-03-02,2026-W10,1717,21,0,162,1,unattributed,,0,2026-06-24T07:34:53Z
WsT--ikAFds,https://www.youtube.com/shorts/WsT--ikAFds,UCkeHNitFPxR3el1xmqGi2ug,Raju ki Masti,https://www.youtube.com/@RajuKiMastiTractor,कबाड़ में पड़ा 103 साल पुराना ट्रैक्टर बिका 1 करोड 25 लाख में ! Lanz bulldog  #lanzbulldog,2026-03-02,2026-W10,3414,41,1,31,1,unattributed,,1,2026-06-24T07:34:53Z
WHF-7ROJAT0,https://www.youtube.com/shorts/WHF-7ROJAT0,UCpf8UvAjJg3Jxnh-unmR-tQ,Innovative Farmers,https://www.youtube.com/@InnovativeFarmers,किसान का पहला नाम – DUKE PUMP।।💪 0.5 HP से 250 HP तक Heavy Duty Power।। Non-Stop Flow 🔥,2026-03-05,2026-W10,8710,144,2,59,1,unattributed,,1,2026-06-24T07:34:53Z
2u53XJ9V-dc,https://www.youtube.com/watch?v=2u53XJ9V-dc,UCpf8UvAjJg3Jxnh-unmR-tQ,Innovative Farmers,https://www.youtube.com/@InnovativeFarmers,रिकॉर्ड पैदावार वाली सरसों  || Star Agriseeds Star 10-15 Hybrid Mustard // Sarso ki Kheti,2026-03-04,2026-W10,7337,26,2,637,0,Sonalika,description,1,2026-06-24T07:34:53Z
6NSmlqjo-UA,https://www.youtube.com/shorts/6NSmlqjo-UA,UCpf8UvAjJg3Jxnh-unmR-tQ,Innovative Farmers,https://www.youtube.com/@InnovativeFarmers,30 बीघा + आमला की खेती = 30 लाख सालाना! 😱 महिला किसान की कमाल कहानी,2026-03-03,2026-W10,5286255,112149,397,57,1,unattributed,,0,2026-06-24T07:34:53Z
-2eeAkaJEJY,https://www.youtube.com/watch?v=-2eeAkaJEJY,UCpf8UvAjJg3Jxnh-unmR-tQ,Innovative Farmers,https://www.youtube.com/@InnovativeFarmers,गेहूं कटाई का नया दमदार तरीका 🌾 // Tractor Mounted Reaper Binder Machine Full Review,2026-03-01,2026-W09,15876,36,2,343,0,Sonalika,description,1,2026-06-24T07:34:53Z
5MY-J5xJ2CU,https://www.youtube.com/shorts/5MY-J5xJ2CU,UCGOAbHx95Gjcw8D0npnf1kw,Agritech Guruji,https://www.youtube.com/@AgritechGuruji,फसल इकट्ठी करने का टेंशन खत्म #AgritechGuruji #BansalThresher  #MulticropThresher #KhetiBadi,2026-03-07,2026-W10,22790,181,1,38,1,Escorts Kubota,title,1,2026-06-24T07:34:53Z
mLdVOp4BHps,https://www.youtube.com/watch?v=mLdVOp4BHps,UCGOAbHx95Gjcw8D0npnf1kw,Agritech Guruji,https://www.youtube.com/@AgritechGuruji,"पूरे खेत में घुमाओ और फसल निकालो! NVT Field Rover 2026: कम लेबर, ज्यादा कमाई | Multicrop Thresher",2026-03-04,2026-W10,233449,1002,58,437,0,Escorts Kubota,description,1,2026-06-24T07:34:53Z
RwfLQZP7k_Y,https://www.youtube.com/watch?v=RwfLQZP7k_Y,UCGOAbHx95Gjcw8D0npnf1kw,Agritech Guruji,https://www.youtube.com/@AgritechGuruji,खेतों में PUNNI हार्वेस्टर्स का तूफ़ान PUNNI Grain Cruiser Ka Jalwa - Agritech Guruji,2026-03-03,2026-W10,2479,17,0,225,0,New Holland,description,1,2026-06-24T07:34:53Z
hlDwf_rWEck,https://www.youtube.com/shorts/hlDwf_rWEck,UCGOAbHx95Gjcw8D0npnf1kw,Agritech Guruji,https://www.youtube.com/@AgritechGuruji,अफीम में मैं क्या डालता हूं #pesticide #insecticide #fungicide #Afimkikheti #AgritechGuruji,2026-03-03,2026-W10,2742,55,4,159,1,unattributed,,0,2026-06-24T07:34:53Z
jYHRVPYFhvM,https://www.youtube.com/watch?v=jYHRVPYFhvM,UCGOAbHx95Gjcw8D0npnf1kw,Agritech Guruji,https://www.youtube.com/@AgritechGuruji,Bansal Multi Crop Thresher: अब गेहूं के साथ मूंगफली भी निकालेगा! 🥜🌾 कमाल की मशीन,2026-03-02,2026-W10,2055,26,6,809,0,Escorts Kubota,description,1,2026-06-24T07:34:53Z
GHX3zxB-o3I,https://www.youtube.com/shorts/GHX3zxB-o3I,UCyyJ3k6_a3rt3EEd7Ht12eQ,Kheti Junction,https://www.youtube.com/@khetijunction,"आपने आज तक ऐसे मिनी ट्रैक्टर नहीं देखे होंगे, सबसे हाईटेक AC Cabin वाले Tractor | TAFE Mini Tractor",2026-03-08,2026-W10,317,5,0,110,1,Massey Ferguson,title,1,2026-06-24T07:34:53Z
GrZQsAtRFzI,https://www.youtube.com/shorts/GrZQsAtRFzI,UCyyJ3k6_a3rt3EEd7Ht12eQ,Kheti Junction,https://www.youtube.com/@khetijunction,डबल टैंक वाला हाइड्रोलिक मूँगफली 🥜 थ्रैशर Double Tank Mungfali Thresher | Shri Ganesh Thresher,2026-03-07,2026-W10,6476,77,0,109,1,unattributed,,1,2026-06-24T07:34:53Z
sPB-j_a1XDI,https://www.youtube.com/watch?v=sPB-j_a1XDI,UCIXb8kw-AS5MS2t-g9YlQrg,Agriculture INDIA,https://www.youtube.com/@AgricultureINDIA-91,New Deutz Fahr Agrolux 55e 4wd Tractor full review  | SDF Tractor Technology  | Agriculture INDIA,2026-03-08,2026-W10,7196,238,30,1466,0,unattributed,,1,2026-06-24T07:34:53Z
4l9DTZX2In8,https://www.youtube.com/shorts/4l9DTZX2In8,UCIXb8kw-AS5MS2t-g9YlQrg,Agriculture INDIA,https://www.youtube.com/@AgricultureINDIA-91,Fleetrack Smart Tracking GPS with Ai Measurement #tractorgps #fleettrack,2026-03-03,2026-W10,32015,690,8,46,1,unattributed,,1,2026-06-24T07:34:53Z
kUzP7MSVP1o,https://www.youtube.com/watch?v=kUzP7MSVP1o,UCIXb8kw-AS5MS2t-g9YlQrg,Agriculture INDIA,https://www.youtube.com/@AgricultureINDIA-91,"100+ Tractor, JCB and Tipper Bannari Amman Temple Cleaning 2026 | Agriculture INDIA",2026-03-02,2026-W10,10194,317,20,1405,0,John Deere,description,1,2026-06-24T07:34:53Z
kUzP7MSVP1o,https://www.youtube.com/watch?v=kUzP7MSVP1o,UCIXb8kw-AS5MS2t-g9YlQrg,Agriculture INDIA,https://www.youtube.com/@AgricultureINDIA-91,"100+ Tractor, JCB and Tipper Bannari Amman Temple Cleaning 2026 | Agriculture INDIA",2026-03-02,2026-W10,10194,317,20,1405,0,New Holland,description,1,2026-06-24T07:34:53Z
kUzP7MSVP1o,https://www.youtube.com/watch?v=kUzP7MSVP1o,UCIXb8kw-AS5MS2t-g9YlQrg,Agriculture INDIA,https://www.youtube.com/@AgricultureINDIA-91,"100+ Tractor, JCB and Tipper Bannari Amman Temple Cleaning 2026 | Agriculture INDIA",2026-03-02,2026-W10,10194,317,20,1405,0,Sonalika,description,1,2026-06-24T07:34:53Z
kUzP7MSVP1o,https://www.youtube.com/watch?v=kUzP7MSVP1o,UCIXb8kw-AS5MS2t-g9YlQrg,Agriculture INDIA,https://www.youtube.com/@AgricultureINDIA-91,"100+ Tractor, JCB and Tipper Bannari Amman Temple Cleaning 2026 | Agriculture INDIA",2026-03-02,2026-W10,10194,317,20,1405,0,Mahindra,description,1,2026-06-24T07:34:53Z
kUzP7MSVP1o,https://www.youtube.com/watch?v=kUzP7MSVP1o,UCIXb8kw-AS5MS2t-g9YlQrg,Agriculture INDIA,https://www.youtube.com/@AgricultureINDIA-91,"100+ Tractor, JCB and Tipper Bannari Amman Temple Cleaning 2026 | Agriculture INDIA",2026-03-02,2026-W10,10194,317,20,1405,0,Swaraj,description,1,2026-06-24T07:34:53Z
f0IebHXrX_U,https://www.youtube.com/shorts/f0IebHXrX_U,UCrvqF6bh44QQgZaiY4-Mqow,village with tractor,https://www.youtube.com/@villagewithtractor,New holland 3600-2 customer feedback 🔥#agriculture #tractors #villagewithtractor,2026-03-08,2026-W10,5513,125,1,59,1,New Holland,title,1,2026-06-24T07:34:53Z
aU_4zT_eMmA,https://www.youtube.com/watch?v=aU_4zT_eMmA,UCrvqF6bh44QQgZaiY4-Mqow,village with tractor,https://www.youtube.com/@villagewithtractor,New Holland 3600-2 TX Plus 50HP Review | Honest Opinion After 2000hrs ,2026-03-04,2026-W10,1324,47,10,313,0,New Holland,title,1,2026-06-24T07:34:53Z
WqD_79QYPy8,https://www.youtube.com/shorts/WqD_79QYPy8,UCrvqF6bh44QQgZaiY4-Mqow,village with tractor,https://www.youtube.com/@villagewithtractor,Solam nala valanthuduchu sonthangalae 😎#agriculture #corn,2026-03-02,2026-W10,1536,53,2,23,1,unattributed,,0,2026-06-24T07:34:53Z
ObbasKvRGVU,https://www.youtube.com/watch?v=ObbasKvRGVU,UCrvqF6bh44QQgZaiY4-Mqow,village with tractor,https://www.youtube.com/@villagewithtractor,Deutz Fahr Agrolux Turbo Pro 50HP review Tamil,2026-03-01,2026-W09,5818,108,13,798,0,unattributed,,1,2026-06-24T07:34:53Z
9TaBNZIkuKQ,https://www.youtube.com/shorts/9TaBNZIkuKQ,UCnN2AN0y5gwsYTcI25zBqzw,Jp Tamil Tv,https://www.youtube.com/@jptamiltv,Rotavator transportation 👍 by crane  #rotavator #shakthiman #tractor,2026-03-06,2026-W10,659,9,0,89,1,unattributed,,1,2026-06-24T07:34:53Z
bsf3Ph_trJI,https://www.youtube.com/shorts/bsf3Ph_trJI,UCDjgyW5b1fGbruPTBAEAxtw,Come For Village,https://www.youtube.com/@comeforvillage5868,JCP stunt in the village. The Swaraj 744 and Mahindra 575 Tractor fully loaded mud trolley / CFV,2026-03-02,2026-W10,1335,7,0,59,1,John Deere,description,1,2026-06-24T07:34:53Z
bsf3Ph_trJI,https://www.youtube.com/shorts/bsf3Ph_trJI,UCDjgyW5b1fGbruPTBAEAxtw,Come For Village,https://www.youtube.com/@comeforvillage5868,JCP stunt in the village. The Swaraj 744 and Mahindra 575 Tractor fully loaded mud trolley / CFV,2026-03-02,2026-W10,1335,7,0,59,1,New Holland,description,1,2026-06-24T07:34:53Z
bsf3Ph_trJI,https://www.youtube.com/shorts/bsf3Ph_trJI,UCDjgyW5b1fGbruPTBAEAxtw,Come For Village,https://www.youtube.com/@comeforvillage5868,JCP stunt in the village. The Swaraj 744 and Mahindra 575 Tractor fully loaded mud trolley / CFV,2026-03-02,2026-W10,1335,7,0,59,1,Escorts Kubota,description,1,2026-06-24T07:34:53Z
bsf3Ph_trJI,https://www.youtube.com/shorts/bsf3Ph_trJI,UCDjgyW5b1fGbruPTBAEAxtw,Come For Village,https://www.youtube.com/@comeforvillage5868,JCP stunt in the village. The Swaraj 744 and Mahindra 575 Tractor fully loaded mud trolley / CFV,2026-03-02,2026-W10,1335,7,0,59,1,Sonalika,description,1,2026-06-24T07:34:53Z
bsf3Ph_trJI,https://www.youtube.com/shorts/bsf3Ph_trJI,UCDjgyW5b1fGbruPTBAEAxtw,Come For Village,https://www.youtube.com/@comeforvillage5868,JCP stunt in the village. The Swaraj 744 and Mahindra 575 Tractor fully loaded mud trolley / CFV,2026-03-02,2026-W10,1335,7,0,59,1,Mahindra,title,1,2026-06-24T07:34:53Z
bsf3Ph_trJI,https://www.youtube.com/shorts/bsf3Ph_trJI,UCDjgyW5b1fGbruPTBAEAxtw,Come For Village,https://www.youtube.com/@comeforvillage5868,JCP stunt in the village. The Swaraj 744 and Mahindra 575 Tractor fully loaded mud trolley / CFV,2026-03-02,2026-W10,1335,7,0,59,1,Massey Ferguson,description,1,2026-06-24T07:34:53Z
bsf3Ph_trJI,https://www.youtube.com/shorts/bsf3Ph_trJI,UCDjgyW5b1fGbruPTBAEAxtw,Come For Village,https://www.youtube.com/@comeforvillage5868,JCP stunt in the village. The Swaraj 744 and Mahindra 575 Tractor fully loaded mud trolley / CFV,2026-03-02,2026-W10,1335,7,0,59,1,Swaraj,title,1,2026-06-24T07:34:53Z
T-enCA4R8Tg,https://www.youtube.com/shorts/T-enCA4R8Tg,UCDjgyW5b1fGbruPTBAEAxtw,Come For Village,https://www.youtube.com/@comeforvillage5868,Tractor stunt / tractor video / tractor pulling / tractor tractor / Come For Village / CFV,2026-03-02,2026-W10,4158,37,1,61,1,John Deere,description,1,2026-06-24T07:34:53Z
T-enCA4R8Tg,https://www.youtube.com/shorts/T-enCA4R8Tg,UCDjgyW5b1fGbruPTBAEAxtw,Come For Village,https://www.youtube.com/@comeforvillage5868,Tractor stunt / tractor video / tractor pulling / tractor tractor / Come For Village / CFV,2026-03-02,2026-W10,4158,37,1,61,1,New Holland,description,1,2026-06-24T07:34:53Z
T-enCA4R8Tg,https://www.youtube.com/shorts/T-enCA4R8Tg,UCDjgyW5b1fGbruPTBAEAxtw,Come For Village,https://www.youtube.com/@comeforvillage5868,Tractor stunt / tractor video / tractor pulling / tractor tractor / Come For Village / CFV,2026-03-02,2026-W10,4158,37,1,61,1,Escorts Kubota,description,1,2026-06-24T07:34:53Z
T-enCA4R8Tg,https://www.youtube.com/shorts/T-enCA4R8Tg,UCDjgyW5b1fGbruPTBAEAxtw,Come For Village,https://www.youtube.com/@comeforvillage5868,Tractor stunt / tractor video / tractor pulling / tractor tractor / Come For Village / CFV,2026-03-02,2026-W10,4158,37,1,61,1,Sonalika,description,1,2026-06-24T07:34:53Z
T-enCA4R8Tg,https://www.youtube.com/shorts/T-enCA4R8Tg,UCDjgyW5b1fGbruPTBAEAxtw,Come For Village,https://www.youtube.com/@comeforvillage5868,Tractor stunt / tractor video / tractor pulling / tractor tractor / Come For Village / CFV,2026-03-02,2026-W10,4158,37,1,61,1,Mahindra,description,1,2026-06-24T07:34:53Z
T-enCA4R8Tg,https://www.youtube.com/shorts/T-enCA4R8Tg,UCDjgyW5b1fGbruPTBAEAxtw,Come For Village,https://www.youtube.com/@comeforvillage5868,Tractor stunt / tractor video / tractor pulling / tractor tractor / Come For Village / CFV,2026-03-02,2026-W10,4158,37,1,61,1,Massey Ferguson,description,1,2026-06-24T07:34:53Z
T-enCA4R8Tg,https://www.youtube.com/shorts/T-enCA4R8Tg,UCDjgyW5b1fGbruPTBAEAxtw,Come For Village,https://www.youtube.com/@comeforvillage5868,Tractor stunt / tractor video / tractor pulling / tractor tractor / Come For Village / CFV,2026-03-02,2026-W10,4158,37,1,61,1,Swaraj,description,1,2026-06-24T07:34:53Z
iljXmfNzKQI,https://www.youtube.com/watch?v=iljXmfNzKQI,UCDjgyW5b1fGbruPTBAEAxtw,Come For Village,https://www.youtube.com/@comeforvillage5868,JCP and Tractor Videos / JCB stunt with Swaraj 744 FE stuck loaded trolley pulling / CFV,2026-03-02,2026-W10,2709,2,0,220,0,John Deere,description,1,2026-06-24T07:34:53Z
